anxiety_fear_panic	type	code	probe	text	effect	detail	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	love_vs_fear	PC1_normalized	PC2_normalized	PC3_normalized	PC4_normalized	PC5_normalized	PC6_normalized	PC7_normalized	PC8_normalized	PC9_normalized	PC10_normalized
Effect Labels	er			dissolution of the body: feeling of the body slowly dissolving no borders energetic flow shivering like a rabbit of sensitivity	dissolution of the body	feeling of the body slowly dissolving no borders energetic flow shivering like a rabbit of sensitivity	-3.7014362632200526	-6.289743945746717	-5.662755025185146	3.0242868044028404	-8.18768866115732	-14.789712588943916	3.4205197328928625	-0.35135150475947585	18.882638246746147	-8.07553025059978	er	0.3985149253816134	0.2345289997111386	0.37120917036116396	0.5268313086787375	0.303917294111697	0.13542202248198895	0.5901982819655849	0.47956882044134524	0.9228880941422255	0.2295943057918459
Fear, Anxiety, Panic etc.	er			fear and horror: waking up in the middle of the night with a feeling of complete horror sourceless like being in the deepest hell of pure terror	fear and horror	waking up in the middle of the night with a feeling of complete horror sourceless like being in the deepest hell of pure terror	2.2574392125871117	-8.527682412679443	14.734171468716838	6.257648944483564	5.437439676345595	-1.9306520399474858	-15.788136629194415	6.711390305377705	5.71371447835573	-0.8900923805713682	er_fear	0.5257208481699696	0.1859057661976562	0.8069108728050974	0.6017769057889792	0.6255144664747957	0.42632154821550333	0.07729438081017725	0.685677437999281	0.5877711478782393	0.43655329681608923
Effect Labels	er			acceptance: accepting the experience and the fear focusing the mind to not drift away into the hell again	acceptance	accepting the experience and the fear focusing the mind to not drift away into the hell again	-3.4709885182356093	-10.127727040694833	13.719806502012567	1.1625117615005605	-1.964645665663504	10.164129304492638	1.7450233148719054	10.387512994003673	12.75112687193343	2.2138657357442697	er	0.40343436331487065	0.15114192227185977	0.7852428757652165	0.48367751512569795	0.4508012706344151	0.6999314393535286	0.5454596686562738	0.7929559688721722	0.7668561051924344	0.5259552304983376
Effect Labels	er			dissolution of body: feeling of body slowly dissolving no borders energetic flow shivering like a rabbit of sensitivity	dissolution of body	feeling of body slowly dissolving no borders energetic flow shivering like a rabbit of sensitivity	-3.70850177276118	-6.299650588914918	-6.6828909779872765	3.1333516158869203	-8.629399920413778	-13.754671462564252	3.1750137395334423	-0.6896589564196903	19.380532286464653	-8.940486567633567	er	0.3983640958056644	0.23431376009163185	0.3494178984510045	0.5293593049458634	0.2934914773076951	0.15883687239511304	0.5836428530288887	0.46969615582387975	0.9355582814018711	0.20468135130092488
Fear, Anxiety, Panic etc.	er			fear and horror: waking up in the middle of the night with complete horror feeling of being in the deepest hell of pure terror	fear and horror	waking up in the middle of the night with complete horror feeling of being in the deepest hell of pure terror	4.211705763708855	-9.670795759246516	15.597463003020058	5.056772815854593	5.302746366952978	-0.5855502914497749	-16.590635697930054	8.443004276945762	5.103575295572322	-0.23438754062880043	er_fear	0.5674391691886154	0.16106957521038184	0.8253517683642297	0.5739419851656783	0.6223352679847776	0.4567506343225629	0.055866286347490725	0.7362103006492562	0.5722445958739542	0.45543927350099933
Effect Labels	er			surrender: giving up surrendering to the experience feeling of determination to lay still	surrender	giving up surrendering to the experience feeling of determination to lay still	-4.421579876671275	-14.360389516414807	10.175835315960265	-2.7101349461239614	2.5545946720934416	-2.347901738845192	6.191075496834839	-1.3658030052402304	15.713465353623539	-0.5340446889087265	er	0.383141801163609	0.059179726267981174	0.7095395937223621	0.39391404065986346	0.5574699843412432	0.41688246523900496	0.6641768483425214	0.4499645673107043	0.8422403843669519	0.44680838110682847
Effect Labels	er			acceptance: accepting the experience focusing the mind to not drift away understanding what is normal	acceptance	accepting the experience focusing the mind to not drift away understanding what is normal	-6.1781959613029835	-6.394350081741418	8.042088871084365	2.41679545335828	0.8350622582452853	3.0034721158015416	16.01337301548816	2.763210925428143	6.431253426525113	3.361916521718601	er	0.34564278462304643	0.23225624348813817	0.6639603267237746	0.5127503613332584	0.5168834483188157	0.5379420177940285	0.9264489521618088	0.5704596067734293	0.6060307615995348	0.5590220298510814
Effect Labels	er			curiosity: desire to grow spiritually and to become a better more whole person	curiosity	desire to grow spiritually and to become a better more whole person	-13.970646969421757	-7.702365127232723	3.576633250555713	-0.218078089405413	10.863624410985741	8.690414004411942	8.230548456230078	2.9989282701193947	-4.404549107241453	7.236385092859648	er	0.17929496861393032	0.20383726685593392	0.5685730821487727	0.45167703814296667	0.7535900063269142	0.6665928388993022	0.718634256370259	0.5773384333474108	0.33028605236584696	0.6706166355999058
Fear, Anxiety, Panic etc.	er			fear: afraid of falling back into a space similar to a previous ayahuasca experience	fear	afraid of falling back into a space similar to a previous ayahuasca experience	1.1264817223969137	-4.424107718464566	8.854308141450405	5.493566987557866	-8.447493601668098	13.28538216349089	0.6385987085171483	14.460218173197923	10.995728572904818	-0.23042252113816636	er_fear	0.5015779554785326	0.2750632982500445	0.681310260252341	0.5840663691951634	0.297785055782297	0.7705408725168114	0.5159162437421937	0.9118077769617657	0.7221855058485851	0.45555347620485903
Effect Labels	er			relaxation: felt body relax and legs weaken slightly after taking a small micro hit of the bufo substance	relaxation	felt body relax and legs weaken slightly after taking a small micro hit of the bufo substance	9.637420962849918	-2.9102425625045534	-9.404247894140541	-0.7398563447466642	-12.7905199760198	2.57830030860961	10.215386053154665	3.435503958314957	9.592917920515134	-4.4429049953483615	er	0.6832635577826829	0.30795473832929526	0.29128659902802356	0.4395828212840058	0.1952755625215647	0.5283237197390398	0.7716328069941258	0.5900788129297764	0.6864874009553193	0.33422320540726286
Effect Labels	er			centering: felt very centered and relaxed after doing some movement and stretching tapping qi gong and a few rounds of wim hof breathing	centering	felt very centered and relaxed after doing some movement and stretching tapping qi gong and a few rounds of wim hof breathing	-5.433961103159514	-7.096592937900636	-6.444094374690113	-8.223932502529411	-9.944810924232693	-10.815873757029276	7.618457751892708	5.222615048843545	2.370343171583056	3.5579234664542208	er	0.3615301919511174	0.21699875590180462	0.35451886729675236	0.2661105864512105	0.2624435158614107	0.22531877871396805	0.702290390136323	0.6422312214692792	0.5026905139359534	0.5646675312457052
Effect Labels	er			familiarity: earthy metallic flavor of the vapor reminded of the taste of n n dmt	familiarity	earthy metallic flavor of the vapor reminded of the taste of n n dmt	3.903937540586167	5.166457223304304	-12.821990441632536	0.6344422414268663	-6.368254346868071	11.206907700288259	4.31966666684278	7.220230095239714	2.2549416433802545	-4.013088182690742	er	0.5608691475484248	0.4834355504724125	0.21827970522456128	0.47143747402202696	0.3468618386533635	0.7235213228933317	0.6142070393425493	0.7005266663112094	0.49975382689867653	0.34660302908424706
Fear, Anxiety, Panic etc.	er			nervousness: experienced before smoking	nervousness	experienced before smoking	19.578963609763637	-9.912706368725885	-3.185945347652927	2.285736198722651	-2.8693379856454446	7.2133501598408465	10.509033489435051	5.895891674006792	-2.24165957235449	-0.046938742630646076	er_fear	0.8954886850696657	0.15581363264185108	0.42411666078395027	0.5097125592962601	0.42944760080042327	0.6331784871877857	0.7794736946019527	0.6618791313287754	0.3853263084099629	0.4608382783778242
Effect Labels	er			immersion: immediately immersed in an aztec looking landscape	immersion	immediately immersed in an aztec looking landscape	-8.389414791462585	7.375306521617186	1.4536136583918575	0.3661142724343535	2.0230483685053455	4.710628196651183	-3.854988677568153	0.8085588785482014	3.2773078826717263	-1.1666110119422588	er	0.29843922534085815	0.5314267695407193	0.5232229530053372	0.4652179418489248	0.5449237694374562	0.576561549320459	0.39592979299518083	0.5134179306058292	0.5257705506720445	0.4285888528972807
Fear, Anxiety, Panic etc.	er			panic: felt like they were going to die for a split second	panic	felt like they were going to die for a split second	14.29656426155568	-6.304892818315661	7.863047753004409	-4.424678468899129	-5.4522123966036	0.7215869615792085	-13.926438839751249	-2.539525577080084	-1.6580614357829948	1.6334481043776439	er_fear	0.7827237034295041	0.2341998632405567	0.6601358034565938	0.35417290356512576	0.368483396533311	0.4863208821276731	0.12700488845726388	0.4157123826518744	0.4001774556117282	0.5092377180052758
Effect Labels	er			buzzing: heard a buzzing and metallic sound	buzzing	heard a buzzing and metallic sound	11.429837971412669	6.80454489160295	-2.3727990581989085	-10.083507435675877	2.319297628454894	-8.102876747773935	-3.1785789572467498	-2.0552011168017152	-6.3449860178686555	4.960619124802659	er	0.7215268275089033	0.5190259477903542	0.4414863965015843	0.2230077888993036	0.551916211780344	0.2866925890558452	0.41399108670529366	0.42984619182130923	0.2809066722931812	0.6050687543050219
Effect Labels	er			colours: yellow green and orange	colours	yellow green and orange	1.1005926792575913	13.521199045505343	-5.139634720842291	-10.349131569350613	14.89741308068268	2.139136595903229	0.43110813960515515	1.828589855023596	-2.236302897106069	-5.814831461416137	er	0.5010252942195391	0.6649573253416367	0.38238361898475004	0.2168509285036268	0.8488004878688877	0.5183888947758254	0.5103758915050656	0.5431850069168819	0.38546262271194764	0.2947082137932973
Effect Labels	er			dimension: felt like the 6th dimension	dimension	felt like the 6th dimension	-6.1272432345724015	8.712921987660888	-1.1587688416989024	3.1865055560816575	-3.8806998958047214	-0.77099851161061	-7.324128157534134	1.2786667551880522	-6.510044833191814	0.6831571036895723	er	0.3467304879403353	0.5604888684847666	0.4674194718747573	0.5305913518413458	0.4055761830430053	0.4525553978908376	0.30329784938673965	0.5271368640118707	0.2767063285811295	0.48186690633878465
Effect Labels	er			dissolution of body: feeling of body slowly dissolving no borders energetic flow shivering like a rabbit of sensitivity	dissolution of body	feeling of body slowly dissolving no borders energetic flow shivering like a rabbit of sensitivity	-3.7012489224490883	-6.290598232294951	-6.669552354597875	3.1418864200968386	-8.607982986837166	-13.744506980920981	3.1679921603789896	-0.6826202853686381	19.36793281348892	-8.9471004672236	er	0.398518924601893	0.23451043880120478	0.3497028267180529	0.5295571318424557	0.2939969863281106	0.15906681476750395	0.5834553648843406	0.4699015619959835	0.9352376555874595	0.20449085407436082
Fear, Anxiety, Panic etc.	er			fear and horror: waking up in the middle of the night with complete horror feeling of being in the deepest hell of pure terror	fear and horror	waking up in the middle of the night with complete horror feeling of being in the deepest hell of pure terror	4.221354587373504	-9.735123661137104	15.56767606079014	5.136334152684656	5.345912929224324	-0.7016378151723046	-16.604339964911475	8.430311943071091	5.170144514178966	-0.06869652865540682	er_fear	0.5676451455549729	0.15967193598067356	0.8247154851749926	0.575786124992054	0.6233541387082842	0.45412448558752977	0.05550035903509842	0.7358399063379794	0.5739386198995305	0.46021159848384185
Effect Labels	er			surrender: giving up surrendering to the experience accepting the way things are	surrender	giving up surrendering to the experience accepting the way things are	-10.926174175603522	-10.76445935531454	15.737353018449776	-3.834895942988528	5.858941967059723	5.320573373461999	6.891422548751493	-3.6229448062574057	10.983856495559314	-1.6137699897475057	er	0.24428625307926555	0.13730776888614704	0.8283399792545254	0.3678433808128284	0.6354632861468368	0.5903598172407044	0.682877309651191	0.38409547726805926	0.7218833904763794	0.4157095305027444
Effect Labels	er			dissolution of body: feeling of body slowly dissolving no borders energetic flow shivering like a rabbit of sensitivity	dissolution of body	feeling of body slowly dissolving no borders energetic flow shivering like a rabbit of sensitivity	-3.7012489224490883	-6.290598232294951	-6.669552354597875	3.1418864200968386	-8.607982986837166	-13.744506980920981	3.1679921603789896	-0.6826202853686381	19.36793281348892	-8.9471004672236	er	0.398518924601893	0.23451043880120478	0.3497028267180529	0.5295571318424557	0.2939969863281106	0.15906681476750395	0.5834553648843406	0.4699015619959835	0.9352376555874595	0.20449085407436082
Fear, Anxiety, Panic etc.	er			fear: waking up in the middle of the night with complete horror feeling of being in the deepest hell of pure terror	fear	waking up in the middle of the night with complete horror feeling of being in the deepest hell of pure terror	5.466307484543131	-11.370526666261808	17.938766229894828	5.8822273910565	6.1689381166158235	0.35787183089061747	-15.650606769973509	10.18286486165307	7.438970695912322	1.7850233986141453	er_fear	0.5942215327870031	0.1241398677930187	0.8753646858590196	0.5930750681133073	0.6427801996225274	0.4780928658883629	0.08096666272256459	0.7869838202677796	0.63167470486733	0.5136034742092559
Effect Labels	er			acceptance: accepting the experience and the fear focusing the mind to not drift away into the hell again	acceptance	accepting the experience and the fear focusing the mind to not drift away into the hell again	-3.4771091347891745	-10.12311786724474	13.706708407408362	1.152511155158175	-1.9774328424282586	10.16170910492344	1.7499862549267398	10.381159879946122	12.751696489643292	2.212134416736142	er	0.4033037046562209	0.15124206484516078	0.7849630854684024	0.48344571262992936	0.4504994518340202	0.6998766892491819	0.5455921876241465	0.7927705689820459	0.7668706005719221	0.5259053640821852
Effect Labels	er			dissolution of body: feeling of body slowly dissolving and no borders between self and environment	dissolution of body	feeling of body slowly dissolving and no borders between self and environment	-5.70069093520795	-4.987369064321136	2.6690220065713457	8.387660200308778	-8.249886755135764	-13.79016062522616	7.065491964024989	-4.647553298583844	17.869932288670725	-16.023909146983527	er	0.3558362292968116	0.2628254336468057	0.5491854668490131	0.6511481047154847	0.3024492175802794	0.1580340314295781	0.6875252600586871	0.3541948175004298	0.8971172009316362	0.000660661603580866
Fear, Anxiety, Panic etc.	er			fear: feeling of complete horror and fear in the middle of the night	fear	feeling of complete horror and fear in the middle of the night	9.101455801794318	-11.008520199685771	17.98392050229615	6.023206232772452	10.345853940588867	1.8945066181598582	-15.61444257216419	9.981442026313582	4.23378532981255	0.8961801873470095	er_fear	0.6718221468702904	0.1320051086018253	0.8763292328148442	0.5963427947132262	0.7413689457183017	0.512854840072949	0.08193230851209339	0.7811057939640522	0.5501105656112748	0.48800251606168127
Effect Labels	er			surrender: acceptance of the experience and surrendering to it	surrender	acceptance of the experience and surrendering to it	-12.684938947057052	-13.358607015612453	10.167805592563804	-1.4195668634683034	5.0652683015646245	3.6573015593975673	6.91240389479068	0.8091807083698332	12.420360634207945	-1.1768409987299548	er	0.20674136786917588	0.08094525073880995	0.7093680696373467	0.4238279171066364	0.6167300162443635	0.5527330419382873	0.6834375473915169	0.5134360771682179	0.7584389123023172	0.42829420310946414
Effect Labels	er			shivering: subtle shivering of the body in love and acceptance	shivering	subtle shivering of the body in love and acceptance	-5.085207324583188	-10.48890584407956	-2.076943531408921	-7.4033443970528925	8.107785032359828	-7.774176667780096	-0.557906751081258	4.514070235936255	6.563972058390229	-1.5894212355130826	er	0.36897514467916853	0.1432946639327306	0.4478062092801606	0.285130870255537	0.6885432684394236	0.2941284897590454	0.48396750633893476	0.6215540969485216	0.609408126629905	0.41641083690886793
Effect Labels	er			dissolution of the body: feeling of the body dissolving and no borders between self and environment	dissolution of the body	feeling of the body dissolving and no borders between self and environment	-8.895764332317537	-5.201665054837066	4.029626418799498	10.883485333719456	-6.3660563605788685	-13.13333082661064	3.616704191841669	-5.539180441616343	15.971225041430534	-15.148503559155778	er	0.28763002805868304	0.2581694682832271	0.5782495348564046	0.7089984464967312	0.346913718250971	0.17289293003860645	0.5954367417747525	0.3281748888710424	0.8487997388720769	0.025874581822627918
Fear, Anxiety, Panic etc.	er			fear and horror: waking up in the middle of the night with a feeling of complete horror and fear	fear and horror	waking up in the middle of the night with a feeling of complete horror and fear	7.488066408048438	-9.651895670408404	15.93913327180042	6.206016108234138	6.158397671903616	-3.123595812194002	-14.76184457232504	7.694062067876128	2.0820759967281175	-1.1921455273852475	er_fear	0.6373806339570522	0.1614802135932417	0.8326502364852276	0.6005801163247741	0.6425314109776847	0.39933460183236774	0.10469812992050338	0.7143542782302333	0.4953548183966254	0.4278533935351705
Effect Labels	er			energetic flow: feeling of energy flowing throughout the body	energetic flow	feeling of energy flowing throughout the body	-4.947380869467394	-8.675010916402494	-12.74140674001544	-1.251629796269798	1.6079245996520364	-19.584289713312447	3.357225797419512	2.9019828228763695	6.634439262304249	6.33462469091055	er	0.37191736783500273	0.18270478978764074	0.22000106535175	0.4277205042134492	0.5351255035468905	0.026958406010378657	0.5885082258881679	0.5745093207100046	0.6112013448611555	0.6446436293184857
Effect Labels	er			sensitivity: shivering like a rabbit due to sensitivity	sensitivity	shivering like a rabbit due to sensitivity	9.040195416720731	-4.538570692560554	-1.1555489901154294	-4.69229968575517	0.8144894104277405	-3.7263703848001963	1.2447327122310226	3.0450627469476204	-0.8807382088137553	2.769837526305285	er	0.6705144028428656	0.2725763845120877	0.467488251591003	0.3479697530896443	0.5163978624570393	0.38569854835651346	0.5321010559053914	0.5786847537278579	0.4199584332119834	0.5419686402436777
Effect Labels	er			surrender: surrendering to the experience and accepting it as it is	surrender	surrendering to the experience and accepting it as it is	-14.321992375243902	-10.620106552062541	11.02421123377251	-1.9780573119889386	4.117182677354554	4.824927043207441	7.9867683595468595	0.41807136491919156	11.35535496214806	-0.9458193677609161	er	0.1717946916327267	0.14044409285776527	0.7276618746362898	0.4108827540437385	0.5943521238420714	0.5791472343421924	0.712124911819765	0.5020225201871454	0.7313371191070973	0.43494821703526243
Effect Labels	er			euphoria: a feeling of joy and happiness	euphoria	a feeling of joy and happiness	-1.4199818488967917	-15.532195475496492	-18.31944448913736	15.689870563069881	17.212526238346054	3.445777472464353	-6.37853087354445	-10.694936897338167	-7.011593328213046	-8.446254253877262	er	0.4472178249894035	0.0337201367293061	0.10084779270964164	0.8204049006301123	0.9034446590475054	0.5479479134807587	0.3285469103693458	0.17771691318389368	0.2639431443596328	0.21891650618455868
Effect Labels	er			visuals: seeing colors shapes and patterns	visuals	seeing colors shapes and patterns	-4.816648313927684	27.4192424931462	-3.066712809201253	6.18187962924367	12.875480039111482	-3.772934700981827	2.4309709586329746	13.968959237006505	-2.264917701874819	-3.6429189059753884	er	0.3747081553641978	0.9669172862253509	0.42666360431515526	0.6000206606400378	0.8010763172945069	0.38464516366781626	0.5637756411970613	0.8974716022971239	0.3847344458190826	0.3572648511475531
Effect Labels	er			altered perception: changes in the way one perceives the world	altered perception	changes in the way one perceives the world	-3.394337439181669	11.891762253278388	11.580198957739501	18.426508766456465	0.9228671853521837	-0.4609039874240222	16.234207565869657	-3.660218918177027	-11.428850810890522	2.1720213703290074	er	0.40507065715644636	0.6295548838471214	0.7395384089731062	0.8838370110284814	0.5189559290747879	0.4595704010222661	0.9323456114733955	0.3830077246806114	0.1515347300889236	0.5247500057363901
Effect Labels	er			increased awareness: heightened awareness of one s surroundings	increased awareness	heightened awareness of one s surroundings	-2.5999689011263727	0.5897565993358795	7.467985193909107	9.688888173388882	5.049160170536329	-1.4576073863871295	14.234680788066564	-1.6959301650154577	-12.01485961045687	11.270802466714064	er	0.4220282833608559	0.3839985076543774	0.6516968148853922	0.681309065101012	0.6163498121639002	0.4370228327181432	0.8789548346554971	0.4403306242403319	0.1366222374017173	0.7868181760162989
Effect Labels	er			disorientation: feeling confused and disoriented	disorientation	feeling confused and disoriented	7.33577855894357	-2.3807610642047328	11.591092622332493	13.508296945339833	7.469277328978051	-10.156774797794327	8.424464314409052	-3.389993287598898	-2.265052644333645	-7.362930000615987	er	0.6341296990359437	0.3194586750609367	0.7397711101210188	0.7698385457532513	0.6734724179598406	0.24022901060239812	0.7238121406678928	0.3908935900632648	0.3847310118630875	0.2501190158245396
Effect Labels	er			nausea: feeling of sickness and discomfort in the stomach	nausea	feeling of sickness and discomfort in the stomach	18.55302172731283	-8.86670414098157	2.762784853000829	0.5972331408246331	12.78447362732054	-11.18174838617079	4.796293889386592	-1.1813000469521733	-2.2770950006850823	-13.846858056937528	er	0.8735875924198482	0.1785399101185247	0.5511883485982574	0.47057501007838104	0.7989282711276082	0.21704190998863193	0.6269337994673279	0.45534882893181006	0.3844245633060685	0.06336530189885178
Fear, Anxiety, Panic etc.	er			anxiety: feeling of fear and unease	anxiety	feeling of fear and unease	13.274318731555118	-16.578366041555878	13.08692861273628	9.04411574214741	15.030946694030122	-4.837580079720238	1.4468752805876817	11.738025411949867	-2.4110017813729283	-3.269583696078668	er_fear	0.7609015179369671	0.010990201800328113	0.7717238794654925	0.6663639854080803	0.8519523137749793	0.36056060208034074	0.5374986074022436	0.8323673270869374	0.3810169627900822	0.3680178601849472
Effect Labels	er			body buzz: feeling of levitating upwards	body buzz	feeling of levitating upwards	5.266294671306318	-2.6450815773740155	-13.35798764254186	9.407912962856457	-1.9543754592443978	-8.570320536696029	0.5958849949956622	-1.6759078181304292	2.723517958184424	2.195379187984853	er	0.5899517985761473	0.31371583707672335	0.20683019134749778	0.6747963844873883	0.4510436807800047	0.2761180081223161	0.5147757147075214	0.4409149268168208	0.5116779496645568	0.5254227706342325
Effect Labels	er			auditory effects: sound of crumbling bread wrapper escalating into ringing	auditory effects	sound of crumbling bread wrapper escalating into ringing	10.92502836975826	12.001823697026474	0.8984174854040714	-6.112920829035843	2.021964115871013	-5.07409443299375	1.3439007898595696	-0.41794016920964777	1.4806752569205675	4.1695245593241	er	0.7107505037760813	0.6319461664311903	0.5113633271036869	0.315041397020025	0.5448981775624522	0.3552101402068408	0.5347490127914417	0.47762559528264614	0.4800506384233942	0.5822832071974304
Effect Labels	er			visual effects: colors and shapes morphing and swirling	visual effects	colors and shapes morphing and swirling	-1.0439754389272864	27.78547123953586	-7.091383252588129	3.7202384900984047	9.135977008123172	-3.184928593975094	-3.570780656539604	5.760812907832812	4.999163753111292	-6.406623648028799	er	0.455244547908635	0.9748742636481756	0.3406920357808617	0.5429626643341332	0.7128119302722646	0.39794712278099725	0.4035186321090355	0.6579371922764953	0.5695875771319793	0.2776630850130101
Effect Labels	er			emotional effects: calm state of mind	emotional effects	calm state of mind	0.1494532145079862	-8.109753153807654	-8.346331461575152	1.1642425199043167	4.734875010196105	0.4633208567707473	12.627039607024361	2.046721900396705	4.453035583947523	-5.016588009825829	er	0.48072103147649065	0.19498603013095875	0.3138849052409698	0.4837176321049918	0.6089316641378815	0.48047834898805836	0.8360280719568783	0.5495506501083697	0.5556899490844843	0.31769966710777525
Fear, Anxiety, Panic etc.	er			nervousness: mild late fall day heard of cases of convulsions when smoked	nervousness	mild late fall day heard of cases of convulsions when smoked	18.35373309989296	-0.17174064858461502	-4.820274200337274	-2.9987247011368483	-3.72278979951017	5.414458455936581	8.046103616327933	1.5706238733242233	4.849514160621322	0.14721305661692868	er_fear	0.8693333176233546	0.367453611960145	0.389205525340054	0.38722486370648973	0.40930337292320124	0.5924836991418156	0.7137092644212899	0.5356569090061356	0.5657793605057075	0.46643034683692564
Effect Labels	er			euphoria: felt crazy euphoria in stomach	euphoria	felt crazy euphoria in stomach	13.797605508395602	-9.81235025785728	-10.480304001276341	9.037187634783727	-5.1777765426701	-0.7390109567851234	-8.459325288973991	-6.601928693810462	-5.587691679952227	-9.919169565014577	er	0.7720722795347199	0.15799404943407727	0.26830080859805716	0.6662033998872756	0.37496097182169474	0.45327902497795286	0.27298614895749307	0.2971612147257619	0.30017796358539134	0.17649277750288087
Effect Labels	er			ego disappearance: felt ego disappear	ego disappearance	felt ego disappear	-5.508789716208334	-3.481284435303278	6.240847336852925	6.083577098702036	-9.041546956657893	-5.191286289184219	-1.8317498939855545	-5.4168850686897665	1.462632974101526	-6.5358840082326894	er	0.3599328028443147	0.2955478278009982	0.6254837453029418	0.5977421216055248	0.2837634719509228	0.35255900910315385	0.44995372082787555	0.3317437762699064	0.4795915063919323	0.2739400559908245
Effect Labels	er			time distortion: felt time distortion fear of being late	time distortion	felt time distortion fear of being late	7.769044662650761	2.1364586421102354	14.031577031309737	0.7146004561415913	-2.1275885019161245	-3.02219123551495	1.5301481244321808	3.804716425849827	-1.6990555293703844	7.252132813779849	er	0.6433787620107868	0.4176033880891255	0.7919026512185053	0.473295448787865	0.4469552917858026	0.4016285908178575	0.5397221344237613	0.6008533638498655	0.3991342560534742	0.6710702102451157
Effect Labels	er			spiritual exploration: felt as if could feel god talked about how life functions how man interacts with world	spiritual exploration	felt as if could feel god talked about how life functions how man interacts with world	-16.106151302156793	1.6505182351361312	0.8266390919265174	3.0339967391312586	-4.432587605375885	0.4891869453294403	-0.2760352149695685	4.529432286406482	-4.7765678301326675	6.860145011040459	er	0.13370770968110354	0.4070454597854387	0.5098300584395963	0.5270563737424685	0.39254984505457635	0.481063495380801	0.49149395731869727	0.6220024003228187	0.3208190844828998	0.6597799588204751
Effect Labels	er			clarity: intoxicated but clear minded could add talk and walk to perfection	clarity	intoxicated but clear minded could add talk and walk to perfection	-2.310639077170781	5.216153730552049	-2.9741110806119315	-1.898588071665997	0.6302761539574194	7.453228073581485	11.138603072527049	-12.003811511551078	-2.3298339820418046	1.8600102775152325	er	0.4282046948995579	0.48451529636910085	0.4286416832579647	0.4127247591795292	0.5120498327779655	0.6386050400121709	0.7962842767233552	0.13952065108849931	0.38308248503967585	0.5157632881382245
Fear, Anxiety, Panic etc.	er			anxiety: deeply anxious before the ceremony	anxiety	deeply anxious before the ceremony	7.619279929684166	-10.629853817048973	9.060167688669631	-0.2622682434669818	4.6718808957696885	6.217087330790998	0.6893555035668858	11.569861513600584	0.8412103054782177	0.4992616613952492	er_fear	0.6401816888154308	0.14023231601557057	0.6857076558704783	0.45065276144921684	0.6074447989448917	0.6106408855198981	0.5172715367778139	0.8274598804403424	0.4637778172316894	0.47657024719572255
Effect Labels	er			excitement: excited but anxious among both aspirants and initiates	excitement	excited but anxious among both aspirants and initiates	2.076978307123687	-9.855954961416474	-2.2893165666518898	0.8097628489782531	10.338677296331907	6.932015237375021	-0.959350248777254	5.494316083128493	-4.416509104692662	7.028848141049092	er	0.5218684944666749	0.15704665891607492	0.443269678100514	0.4755012030599196	0.7411995536624676	0.6268140879219334	0.4732482799557639	0.6501601428529202	0.3299816996416863	0.6646390405077378
Effect Labels	er			grounding: feeling grounded quite safe and well cared for	grounding	feeling grounded quite safe and well cared for	-7.582883898867681	-10.819438365174706	0.7024530427567198	-4.65956474828745	6.745081510177591	-2.672877436705014	6.005042273708076	9.414447195789167	-3.177043380137181	-1.656368298339942	er	0.3156564850178535	0.13611325113051148	0.5071773022481552	0.3487285111033147	0.6563790503383147	0.4095308180465731	0.6592094438511507	0.7645594549043191	0.3615230750735132	0.41448259024870604
Effect Labels	er			ecstasy: writhing in ecstasy	ecstasy	writhing in ecstasy	1.932145630353858	-5.044665382331483	-11.009021661229104	7.040874735197766	4.961723096288595	4.356171179411476	-10.191478578514104	-3.122590161352482	9.516480563109143	-1.7274921378925356	er	0.5187767073714061	0.26158056820870534	0.25700679405020543	0.6199311743225224	0.6142860139271984	0.5685429714612861	0.2267347005033568	0.3986970876514413	0.6845422568991384	0.41243404173463794
Effect Labels	er			suchness: coming back into the present moment from suchness or heaven	suchness	coming back into the present moment from suchness or heaven	-13.819765605595554	-2.32230751794092	-0.06269938740508295	-0.5660153225376808	4.063056673288827	1.5874402071183544	1.5444948691954585	-2.5871112540858925	3.250635341443332	5.445487570444489	er	0.18251587886704784	0.32072868336173327	0.4908327703133914	0.4436122552438473	0.5930745747850882	0.505908339354618	0.5401052169892075	0.41432371259046163	0.5250917996425174	0.6190342058341617
Fear, Anxiety, Panic etc.	er			fear: scared shitless before inhaling the drug	fear	scared shitless before inhaling the drug	21.71486573274474	-9.83734463171367	6.8843665999415	3.322824433505042	-0.27541032009359406	18.9286567909449	-1.3429328926256157	11.79703521166211	5.36650490720994	4.708758347676654	er_fear	0.9410844357515704	0.15745100176118565	0.6392300535306537	0.5337510658552045	0.4906726976870169	0.8982038465307617	0.4630059688468181	0.8340893818594344	0.5789355123136006	0.5978145196633169
Fear, Anxiety, Panic etc.	er			fear: believed that he would die and had no doubt in his mind	fear	believed that he would die and had no doubt in his mind	5.051919004422819	-11.213472785300258	20.25132268321753	-0.20522539399136178	1.9479657144420022	11.354791147471037	-12.028642213395873	5.377721112657736	-0.4054010559332398	0.4471832237813201	er_fear	0.5853754561706046	0.12755214549458505	0.9247635393584249	0.45197494876681593	0.5431515755437792	0.726866763603047	0.17767929664639928	0.6467576075735696	0.4320546027943065	0.47507025497567223
